latitude,latitude
90.0,6.123233995736766e-17
89.9,0.0017453283658982615
89.80000000000001,0.0034906514152235764
89.70000000000002,0.005235963831419315
89.60000000000002,0.00698126029796118
89.50000000000003,0.008726535498373452
89.40000000000003,0.010471784116245202
89.30000000000004,0.01221700083524647
89.20000000000005,0.013962180339144464
89.10000000000005,0.01570731731181976
89.00000000000006,0.017452406437282488
88.90000000000006,0.01919744239968853
88.80000000000007,0.02094241988335572
88.70000000000007,0.022687333572780008
88.60000000000008,0.024432178152651692
88.50000000000009,0.026176948307871584
88.40000000000009,0.027921638723567427
88.3000000000001,0.029666244085109195
88.2000000000001,0.03141075907812662
88.10000000000011,0.0331551783885245
88.00000000000011,0.03489949670249908
87.90000000000012,0.03664370870655428
87.80000000000013,0.038387809087517835
87.70000000000013,0.04013179253255752
87.60000000000014,0.041875653729197305
87.50000000000014,0.04361938736533357
87.40000000000015,0.04536298812925124
87.30000000000015,0.047106450709640015
87.20000000000016,0.04884976979561051
87.10000000000016,0.05059294007671045
87.00000000000017,0.052335956242940865
86.90000000000018,0.05407881298477221
86.80000000000018,0.05582150499316062
86.70000000000019,0.05756402695956399
86.6000000000002,0.05930637357595822
86.5000000000002,0.06104853953485336
86.4000000000002,0.06279051952930975
86.30000000000021,0.06453230825295425
86.20000000000022,0.06627390039999631
86.10000000000022,0.06801529066524423
86.00000000000023,0.06975647374412147
85.90000000000023,0.07149744433268199
85.80000000000024,0.07323819712762765
85.70000000000024,0.07497872682632355
85.60000000000025,0.07671902812681439
85.50000000000026,0.07845909572784057
85.40000000000026,0.08019892432885445
85.30000000000027,0.08193850863003634
85.20000000000027,0.0836778433323108
85.10000000000028,0.08541692313736267
85.00000000000028,0.08715574274765327
84.90000000000029,0.0888942968664365
84.8000000000003,0.09063258019777502
84.7000000000003,0.09237058744655635
84.6000000000003,0.09410831331850898
84.50000000000031,0.09584575252021854
84.40000000000032,0.09758289975914392
84.30000000000032,0.09931974974363336
84.20000000000033,0.10105629718294058
84.10000000000034,0.10279253678724094
84.00000000000034,0.10452846326764749
83.90000000000035,0.10626407133622712
83.80000000000035,0.10799935570601665
83.70000000000036,0.10973431109103919
83.60000000000036,0.11146893220631929
83.50000000000037,0.11320321376790043
83.40000000000038,0.11493715049286021
83.30000000000038,0.11667073709932667
83.20000000000039,0.11840396830649433
83.10000000000039,0.12013683883464038
83.0000000000004,0.12186934340514066
82.9000000000004,0.12360147674048577
82.80000000000041,0.1253332335642972
82.70000000000041,0.12706460860134333
82.60000000000042,0.12879559657755554
82.50000000000043,0.13052619222004425
82.40000000000043,0.13225639025711497
82.30000000000044,0.1339861854182845
82.20000000000044,0.13571557243429672
82.10000000000045,0.13744454603713888
82.00000000000045,0.13917310096005756
81.90000000000046,0.14090123193757467
81.80000000000047,0.14262893370550356
81.70000000000047,0.14435620100096502
81.60000000000048,0.1460830285624033
81.50000000000048,0.14780941112960222
81.40000000000049,0.149535343443701
81.3000000000005,0.1512608202472108
81.2000000000005,0.15298583628402956
81.1000000000005,0.1547103862994595
81.00000000000051,0.15643446504022215
80.90000000000052,0.15815806725447473
80.80000000000052,0.15988118769182594
80.70000000000053,0.1616038211033521
80.60000000000053,0.1633259622416131
80.50000000000054,0.1650476058606684
80.40000000000055,0.16676874671609293
80.30000000000055,0.16848937956499313
80.20000000000056,0.17020949916602301
80.10000000000056,0.1719291002793999
80.00000000000057,0.1736481776669206
79.90000000000057,0.17536672609197723
79.80000000000058,0.17708474031957333
79.70000000000059,0.17880221511633954
79.60000000000059,0.1805191452505498
79.5000000000006,0.18223552549213717
79.4000000000006,0.18395135061270979
79.30000000000061,0.18566661538556672
79.20000000000061,0.18738131458571403
79.10000000000062,0.1890954429898806
79.00000000000063,0.190808995376534
78.90000000000063,0.19252196652589676
78.80000000000064,0.1942343512199612
78.70000000000064,0.1959461442425068
78.60000000000065,0.19765734037911517
78.50000000000065,0.1993679344171861
78.40000000000066,0.20107792114595346
78.30000000000067,0.2027872953565012
78.20000000000067,0.20449605184177894
78.10000000000068,0.20620418539661814
78.00000000000068,0.20791169081774774
77.90000000000069,0.2096185629038101
77.8000000000007,0.21132479645537686
77.7000000000007,0.21303038627496468
77.6000000000007,0.21473532716705118
77.50000000000071,0.21643961393809077
77.40000000000072,0.21814324139653035
77.30000000000072,0.2198462043528252
77.20000000000073,0.2215484976194549
77.10000000000073,0.22325011601093886
77.00000000000074,0.22495105434385237
76.90000000000074,0.22665130743684234
76.80000000000075,0.22835087011064292
76.70000000000076,0.2300497371880915
76.60000000000076,0.23174790349414454
76.50000000000077,0.2334453638558925
76.40000000000077,0.23514211310257702
76.30000000000078,0.23683814606560558
76.20000000000078,0.23853345757856767
76.10000000000079,0.2402280424772504
76.0000000000008,0.24192189559965432
75.9000000000008,0.24361501178600903
75.80000000000081,0.24530738587878897
75.70000000000081,0.2469990127227292
75.60000000000082,0.248689887164841
75.50000000000082,0.2503800040544275
75.40000000000083,0.2520693582430996
75.30000000000084,0.2537579445847915
75.20000000000084,0.25544575793577634
75.10000000000085,0.2571327931546819
75.00000000000085,0.25881904510250636
74.90000000000086,0.26050450864263386
74.80000000000086,0.2621891786408501
74.70000000000087,0.2638730499653582
74.60000000000088,0.26555611748679403
74.50000000000088,0.26723837607824197
74.40000000000089,0.2689198206152507
74.30000000000089,0.27060044597584854
74.2000000000009,0.27228024704055936
74.1000000000009,0.2739592186924174
74.00000000000091,0.275637355816984
73.90000000000092,0.27731465330236255
73.80000000000092,0.2789911060392139
73.70000000000093,0.28066670892077233
73.60000000000093,0.28234145684286094
73.50000000000094,0.284015344703907
73.40000000000094,0.28568836740495784
73.30000000000095,0.2873605198496962
73.20000000000095,0.2890317969444557
73.10000000000096,0.29070219359823646
73.00000000000097,0.2923717047227206
72.90000000000097,0.29404032523228774
72.80000000000098,0.2957080500440304
72.70000000000098,0.2973748740777696
72.60000000000099,0.29904079225607016
72.500000000001,0.3007057995042565
72.400000000001,0.3023698907504278
72.300000000001,0.3040330609254735
72.20000000000101,0.3056953049630888
72.10000000000102,0.30735661779979007
72.00000000000102,0.30901699437493035
71.90000000000103,0.3106764296307146
71.80000000000103,0.3123349185122155
71.70000000000104,0.31399245596738784
71.60000000000105,0.31564903694708524
71.50000000000105,0.3173046564050748
71.40000000000106,0.31895930929805255
71.30000000000106,0.3206129905856588
71.20000000000107,0.3222656952304935
71.10000000000107,0.32391741819813175
71.00000000000108,0.3255681544571389
70.90000000000109,0.32721789897908604
70.80000000000109,0.3288666467385653
70.7000000000011,0.330514392713205
70.6000000000011,0.3321611318836852
70.50000000000111,0.3338068592337527
70.40000000000111,0.3354515697502367
70.30000000000112,0.33709525842306365
70.20000000000113,0.3387379202452729
70.10000000000113,0.3403795502130315
70.00000000000114,0.34202014332565006
69.90000000000114,0.3436596945855973
69.80000000000115,0.34529819899851577
69.70000000000115,0.3469356515732369
69.60000000000116,0.3485720473217962
69.50000000000117,0.35020738125944856
69.40000000000117,0.3518416484046828
69.30000000000118,0.353474843779238
69.20000000000118,0.35510696240811784
69.10000000000119,0.3567379993196059
69.0000000000012,0.3583679495452809
68.9000000000012,0.35999680812003176
68.8000000000012,0.36162457008207277
68.70000000000121,0.3632512304729587
68.60000000000122,0.36487678433759996
68.50000000000122,0.3665012267242775
68.40000000000123,0.36812455268465805
68.30000000000123,0.36974675727380935
68.20000000000124,0.37136783555021474
68.10000000000124,0.37298778257578874
68.00000000000125,0.3746065934158918
67.90000000000126,0.37622426313934526
67.80000000000126,0.3778407868184467
67.70000000000127,0.3794561595289846
67.60000000000127,0.38107037635025354
67.50000000000128,0.3826834323650691
67.40000000000128,0.38429532265978295
67.30000000000129,0.38590604232429776
67.2000000000013,0.38751558645208206
67.1000000000013,0.38912395014018547
67.00000000000131,0.39073112848925284
66.90000000000131,0.3923371166035405
66.80000000000132,0.39394190959093006
66.70000000000132,0.3955455025629438
66.60000000000133,0.39714789063475936
66.50000000000134,0.3987490689252249
66.40000000000134,0.40034903255687354
66.30000000000135,0.40194777665593867
66.20000000000135,0.40354529635236847
66.10000000000136,0.4051415867798409
66.00000000000136,0.4067366430757785
65.90000000000137,0.4083304603813631
65.80000000000138,0.4099230338415509
65.70000000000138,0.4115143586050868
65.60000000000139,0.4131044298245197
65.50000000000139,0.4146932426562169
65.4000000000014,0.41628079226037895
65.3000000000014,0.4178670738010545
65.20000000000141,0.41945208244615473
65.10000000000142,0.42103581336746854
65.00000000000142,0.4226182617406769
64.90000000000143,0.4241994227453676
64.80000000000143,0.42577929156504996
64.70000000000144,0.4273578633871698
64.60000000000144,0.4289351334031232
64.50000000000145,0.43051109680827243
64.40000000000146,0.4320857488019595
64.30000000000146,0.4336590845875214
64.20000000000147,0.43523109937230453
64.10000000000147,0.4368017883676792
64.00000000000148,0.4383711467890543
63.90000000000148,0.43993916985589193
63.800000000001475,0.4415058527917221
63.700000000001474,0.44307119082415675
63.60000000000147,0.4446351791849044
63.50000000000147,0.44619781310978585
63.40000000000147,0.4477590878387467
63.30000000000147,0.4493189986158737
63.20000000000147,0.450877540689408
63.100000000001465,0.4524347093117599
63.000000000001464,0.4539904997395241
62.90000000000146,0.4555449072334927
62.80000000000146,0.45709792705867147
62.70000000000146,0.4586495544842924
62.60000000000146,0.460199784783829
62.50000000000146,0.46174861323501143
62.400000000001455,0.46329603511983913
62.300000000001454,0.4648420457245972
62.20000000000145,0.4663866403398689
62.10000000000145,0.46792981426055097
62.00000000000145,0.4694715627858685
61.90000000000145,0.47101188121938764
61.80000000000145,0.47255076486903175
61.700000000001445,0.47408820904709414
61.600000000001444,0.47562420907025305
61.50000000000144,0.4771587602595863
61.40000000000144,0.4786918579405846
61.30000000000144,0.4802234974431669
61.20000000000144,0.48175367410169334
61.10000000000144,0.4832823832549804
61.000000000001435,0.48480962024631513
60.900000000001434,0.4863353804234686
60.80000000000143,0.4878596591387109
60.70000000000143,0.48938245174882455
60.60000000000143,0.49090375361511907
60.50000000000143,0.49242356010344546
60.40000000000143,0.49394186658420924
60.300000000001425,0.49545866843238595
60.200000000001424,0.49697396102753383
60.10000000000142,0.4984877397538088
60.00000000000142,0.4999999999999786
59.90000000000142,0.5015107371594358
59.80000000000142,0.5030199466302137
59.70000000000142,0.5045276238149979
59.600000000001415,0.5060337641211424
59.500000000001414,0.5075383629606829
59.40000000000141,0.50904141575035
59.30000000000141,0.5105429179115846
59.20000000000141,0.5120428648705505
59.10000000000141,0.5135412520581489
59.00000000000141,0.5150380749100332
58.900000000001405,0.5165333288666207
58.800000000001404,0.5180270093731092
58.7000000000014,0.5195191118794885
58.6000000000014,0.5210096318405555
58.5000000000014,0.522498564715928
58.4000000000014,0.5239859059700582
58.3000000000014,0.525471651072247
58.200000000001396,0.5269557954966569
58.100000000001394,0.5284383347223265
58.00000000000139,0.5299192642331844
